Category,Brand,Model,Product Name,SKU Variation,Product Link,Description,Specification
Hardware / Metal Stock / Flat Bars,Everbilt,800267,3/4 in. x 72 in. Plain Flat Bar,72 in~~0.750 in,https://www.homedepot.com/p/Everbilt-3-4-in-x-72-in-Plain-Flat-Bar-800267/204604764,"About This Product
The Plain Flat Bar has versatile uses for supporting braces, ladder hangers and gate latches, These steel bars come in a variety of sizes and materials including aluminum, zinc and steel. Flat bars may be cut to a custom length to support your project needs.
Highlights:
- Frequently used to support braces, ladder hangers or gate latches
- Suitable for indoor or outdoor use
- Features long-lasting durable steel construction
Includes 1-piece Features sturdy, steel construction Features a plain finish and available in a variety of sizes and materials Dimensions measure 72 in. length
Product Information
Internet # 204604764 Model # 800267 Store SKU # 238626 Store SO SKU # None","Details:
  - Connector Coating: N/A
  - Corrosion Resistant: No
  - Fastener Type: Metal Stock
  - Finish Family: Silver Metallic
  - Hardware Color Family: Silver
  - Indoor/Outdoor: Indoor/Outdoor
  - Material: Steel
  - Measurement System: Inches
  - Metal Stock Type: Flat/ Bars/Tube/Nonthreaded Rod
  - Package Quantity: 1
  - Product Weight (lb.): 1.91 lb
  - Production Type: Hot Rolled
  - Returnable: 90-Day
  - Slotted: Unslotted
  - Type: Bar

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Product Depth (in.): 0.75 in
  - Product Height (in.): 72 in
  - Product Length (in.): 72 in
  - Product Thickness (in.): 0.125 in
  - Product Width (in.): 0.750 in
"
Hardware / Metal Stock / Metal Tubes,Everbilt,801257,36 in. x 1 in. x 1/16 in. Steel Square Tube,36 in~~36 in,https://www.homedepot.com/p/Everbilt-36-in-x-1-in-x-1-16-in-Steel-Square-Tube-801257/204225779,"About This Product
This 36 in. x 1 in. x 1/16 in. Steel Square Tube is designed for framework, gym equipment and awnings. Each tube can be cut to fit your individual needs. This steel squared tube is manufactured from a hot rolled steel process.
Highlights:
- Steel construction is extremely durable
- Can be easily cut to fit individual needs
- Perfect for framework, gym equipment and awnings
1-piece Steel construction Plain finish 1 in. x 1/16 in. x 36 in. Comes in various sizes, materials Can be cut with metal saw
Product Information
Internet # 204225779 Model # 801257 Store SKU # 468604 Store SO SKU # None","Details:
  - Connector Coating: N/A
  - Corrosion Resistant: No
  - Fastener Type: Metal Stock
  - Finish Family: Unfinished
  - Hardware Color Family: Metallic
  - Indoor/Outdoor: Indoor/Outdoor
  - Material: Steel
  - Measurement System: Inches
  - Metal Stock Type: Flat/ Bars/Tube/Nonthreaded Rod
  - Package Quantity: 1
  - Product Weight (lb.): 2.48 lb
  - Production Type: Hot Rolled
  - Returnable: 90-Day
  - Slotted: Unslotted
  - Tube Shape: Square
  - Type: Square tube

Warranty / Certifications:
  - Manufacturer Warranty: none

Dimensions:
  - Product Depth (in.): 0.06 in
  - Product Height (in.): 36.0 in
  - Product Length (in.): 36 in
  - Product Thickness (in.): 0.0625 in
  - Product Width (in.): 36 in
"
Hardware / Metal Stock / Sheet Metal,M-D Building Products,57794,24 in. x 36 in. Plain Aluminum Sheet in Silver,Silver Metallic~~24in x 36 in~~0.019 in,https://www.homedepot.com/p/M-D-Building-Products-24-in-x-36-in-Plain-Aluminum-Sheet-in-Silver-57794/202091743,"About This Product
This product is a 24 in. x 36 in. aluminum sheet metal. The metal sheet is light weight and strong and rust resistant. It can easily be formed and cuts with metal snips. It is an excellent choice for hobby and craft use.
Highlights:
- Aluminum sheets and shapes are lightweight and strong
- 24 in. x 36 in. sheet is wear-and-rust resistant
- Can be easily cut into desired shapes and sizes with metal snips
Excellent for a variety of home or home-repair projects such as door or window screens Great size for the DIY to work with and manipulate Made of aluminum Mill finish Will not rust Easy to form and cut Lightweight and strong
Product Information
Internet # 202091743 Model # 57794 Store SKU # 1001194102 Store SO SKU # None","Details:
  - Connector Coating: None
  - Corrosion Resistant: Yes
  - Fastener Type: Metal Stock
  - Finish Family: Silver Metallic
  - Hardware Color Family: Silver
  - Indoor/Outdoor: Indoor/Outdoor
  - Material: Aluminum
  - Measurement System: Inches
  - Metal Stock Type: Sheet Metal
  - Package Quantity: 1
  - Perforated: No
  - Product Weight (lb.): 1.62 lb
  - Returnable: 90-Day
  - Weldable: No

Warranty / Certifications:
  - Manufacturer Warranty: No

Dimensions:
  - Product Depth (in.): 0.019 in
  - Product Height (in.): 36 in
  - Product Length (in.): 36 in
  - Product Thickness (in.): 0.019 in
  - Product Width (in.): 24 in
  - Width (in) x Length (in): 24in x 36 in
"
Hardware / Metal Stock / Sheet Metal,M-D Building Products,56040,12 in. x 12 in. Plain Aluminum Sheet in Silver,Silver Metallic~~12in x 12 in~~.019 in,https://www.homedepot.com/p/M-D-Building-Products-12-in-x-12-in-Plain-Aluminum-Sheet-in-Silver-56040/100293264,"About This Product
The MD Building Products provides a full assortment of aluminum shapes and sheets for any project you may encounter. Easy to cut, form and fabricate. Will not rust or corrode. Great for roof repair, work bench tops and many other home and shop projects. Recommended for indoor or outdoor uses.
Highlights:
- Aluminum sheets are lightweight and strong
- Silver metallic finish gives a shiny and lustrous visual appeal
- 1/32 in. thick sheet is resistant to corrosion
1/32 in. thick Use sheet-metal screws or rivets to attach to other materials Indoors and outdoors Smooth sharp edges with a file or an emery cloth to reduce the risk of injury Aluminum construction Solid mill finish
Product Information
Internet # 100293264 Model # 56040 Store SKU # 1001195247 Store SO SKU # None","Details:
  - Connector Coating: None
  - Corrosion Resistant: Yes
  - Fastener Type: Metal Stock
  - Finish Family: Silver Metallic
  - Hardware Color Family: Silver
  - Indoor/Outdoor: Indoor/Outdoor
  - Material: Aluminum
  - Measurement System: Inches
  - Metal Stock Type: Sheet Metal
  - Package Quantity: 1
  - Perforated: No
  - Product Weight (lb.): 0.271 lb
  - Returnable: 90-Day
  - Weldable: No

Warranty / Certifications:
  - Manufacturer Warranty: No

Dimensions:
  - Product Depth (in.): 0.02 in
  - Product Height (in.): 12 in
  - Product Length (in.): 12 in
  - Product Thickness (in.): .019 in
  - Product Width (in.): 12 in
  - Width (in) x Length (in): 12in x 12 in
"
Hardware / Metal Stock / Sheet Metal,Everbilt,800527,24 in. x 24 in. Zinc-Plated 26-Gauge Sheet Metal,Silver Metallic~~24in x 24 in~~0.0179 in,https://www.homedepot.com/p/Everbilt-24-in-x-24-in-Zinc-Plated-26-Gauge-Sheet-Metal-800527/204373308,"About This Product
Perfect for gutter repair, duct work, patching, flashing and many more projects where sheet metal is needed to be altered or cut to shape. Everbilt exclusively offers a variety of sizes to suit the individual needs of your job or project.
Highlights:
- Ideal for gutter repair, patching and flashing
- Use a metal saw for cutting or shaping to suit your project needs
- Includes one piece of sheet metal
1-piece Steel construction Zinc-plated finish 24 in. x 24 in.
Product Information
Internet # 204373308 Model # 800527 Store SKU # 254690 Store SO SKU # None","Details:
  - Connector Coating: None
  - Corrosion Resistant: No
  - Fastener Type: Metal Stock
  - Finish Family: Silver Metallic
  - Hardware Color Family: Silver
  - Indoor/Outdoor: Indoor/Outdoor
  - Material: Steel
  - Measurement System: Inches
  - Metal Stock Type: Sheet Metal
  - Package Quantity: 1
  - Product Weight (lb.): 2.93 lb
  - Returnable: 90-Day

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Product Depth (in.): 0.0179 in
  - Product Height (in.): 24 in
  - Product Length (in.): 24 in
  - Product Thickness (in.): 0.0179 in
  - Product Width (in.): 24 in
  - Width (in) x Length (in): 24in x 24 in
"
Hardware / Metal Stock / Flat Bars,Everbilt,801007,3/4 in. x 48 in. x 1/8 in. T Plain Steel Flat Bar,48 in~~0.75 in,https://www.homedepot.com/p/Everbilt-3-4-in-x-48-in-x-1-8-in-T-Plain-Steel-Flat-Bar-801007/204273943,"About This Product
These flat bars are generally used as support braces, ladder hangers and gate latches. Common types of bars include the following: flat, punched hole and slotted hole. Applications for punched flats include bracing, duct work, overhead doors and heaters. Available in various sizes and materials. Popular materials are aluminum, zinc and plain steel. Flat bar can be cut to desired length.
Highlights:
- Use for support braces, ladder hangers and gate latches
- Use a metal saw for cutting to suit your project needs
- Durable steel construction for years of use
1-piece per pack Steel construction Plain finish 3/4 in. x 1/8 in. x 48 in.
Product Information
Internet # 204273943 Model # 801007 Store SKU # 366455 Store SO SKU # None","Details:
  - Connector Coating: N/A
  - Corrosion Resistant: No
  - Fastener Type: Metal Stock
  - Finish Family: Unfinished
  - Hardware Color Family: Black
  - Indoor/Outdoor: Indoor/Outdoor
  - Material: Steel
  - Measurement System: Inches
  - Metal Stock Type: Flat/ Bars/Tube/Nonthreaded Rod
  - Package Quantity: 1
  - Product Weight (lb.): 1.27 lb
  - Production Type: Hot Rolled
  - Returnable: 2-Day
  - Slotted: Slotted
  - Type: Unslotted flat

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Product Depth (in.): 0.125 in
  - Product Height (in.): 48 in
  - Product Length (in.): 48 in
  - Product Thickness (in.): 0.125 in
  - Product Width (in.): 0.75 in
"
Hardware / Metal Stock / Sheet Metal,Everbilt,800537,30 in. x 24 in. x 26-Gauge Zinc-Plated Sheet Metal,Silver Metallic~~24in x 30 in~~0.0179 in,https://www.homedepot.com/p/Everbilt-30-in-x-24-in-x-26-Gauge-Zinc-Plated-Sheet-Metal-800537/204325599,"About This Product
Perfect for gutter repair, duct work, patching, flashing and many more projects where sheet metal is needed to be altered or cut to shape. Everbilt exclusively offers a variety of sizes to suit the individual needs of your job or project.
Highlights:
- Durable steel construction
- Suitable for indoor or outdoor use
- Includes one piece of sheet metal
1-piece per pack Steel construction Zinc-plated 24 in. x 30 in. 26-gauge
Product Information
Internet # 204325599 Model # 800537 Store SKU # 254811 Store SO SKU # 254811","Details:
  - Connector Coating: None
  - Corrosion Resistant: No
  - Fastener Type: Metal Stock
  - Finish Family: Silver Metallic
  - Hardware Color Family: Silver
  - Indoor/Outdoor: Indoor/Outdoor
  - Material: Steel
  - Measurement System: Inches
  - Metal Stock Type: Sheet Metal
  - Package Quantity: 1
  - Perforated: No
  - Product Weight (lb.): 3.66 lb
  - Returnable: 90-Day
  - Weldable: No

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Product Depth (in.): 0.02 in
  - Product Height (in.): 24 in
  - Product Length (in.): 30 in
  - Product Thickness (in.): 0.0179 in
  - Product Width (in.): 24 in
  - Width (in) x Length (in): 24in x 30 in
"
Hardware / Metal Stock / Metal Tubes,Everbilt,801117,48 in. x 1 in. x 1/16 in. Steel Square Tube,48 in~~48 in,https://www.homedepot.com/p/Everbilt-48-in-x-1-in-x-1-16-in-Steel-Square-Tube-801117/204225781,"About This Product
An alternative and durable support option to the round tube is the Steel Square Tube. Suitable for framework, gym equipment, awnings and more. They offer versatility, simply cut to a custom measurement for your specific project needs with a metal saw.
Highlights:
- Perfect for framework, gym equipment, awnings and more
- Features long-lasting durable steel construction
- Use a metal saw for cutting to suit your project needs
Includes 1-piece Features sturdy, steel construction Features a plain finish and available in a variety of sizes and materials Dimensions measure 1 in. x 1/16 in. x 48 in.
Product Information
Internet # 204225781 Model # 801117 Store SKU # 368202 Store SO SKU # 1000774664","Details:
  - Connector Coating: N/A
  - Corrosion Resistant: No
  - Fastener Type: Metal Stock
  - Finish Family: Silver Metallic
  - Hardware Color Family: Silver
  - Indoor/Outdoor: Indoor/Outdoor
  - Material: Steel
  - Measurement System: Inches
  - Metal Stock Type: Flat/ Bars/Tube/Nonthreaded Rod
  - Package Quantity: 1
  - Product Weight (lb.): 3.3 lb
  - Returnable: 90-Day
  - Slotted: Unslotted
  - Tube Shape: Square
  - Type: Square tube

Warranty / Certifications:
  - Manufacturer Warranty: none

Dimensions:
  - Product Depth (in.): 0.06 in
  - Product Height (in.): 48 in
  - Product Length (in.): 48 in
  - Product Thickness (in.): 1 in
  - Product Width (in.): 48 in
"
Hardware / Metal Stock / Metal Tubes,Everbilt,801107,1/2 in. x 72 in. Plain Steel Square Tube with 1/16 in. Thickness,72 in~~0.5 in,https://www.homedepot.com/p/Everbilt-1-2-in-x-72-in-Plain-Steel-Square-Tube-with-1-16-in-Thickness-801107/204225750,"About This Product
An alternative and durable support option to the round tube is the Plain Steel Square Tube. Suitable for framework, gym equipment, awnings and more. They offer versatility, simply cut to a custom measurement for your specific project needs with a metal saw.
Highlights:
- Perfect for framework, gym equipment, awnings and more
- Features long-lasting durable steel construction
- Use a metal saw for cutting to suit your project needs
Includes 1-piece Features sturdy, steel construction Features a plain finish and available in a variety of sizes and materials Dimensions measure 1/2 in. x 1/16 in. x 72 in. The inside diameter is 1/2 inch Note: Product may vary by store
Product Information
Internet # 204225750 Model # 801107 Store SKU # 368199 Store SO SKU # None","Details:
  - Connector Coating: N/A
  - Corrosion Resistant: No
  - Fastener Type: Metal Stock
  - Finish Family: Unfinished
  - Indoor/Outdoor: Indoor/Outdoor
  - Material: Steel
  - Measurement System: Inches
  - Metal Stock Type: Flat/ Bars/Tube/Nonthreaded Rod
  - Package Quantity: 1
  - Product Weight (lb.): 1.27 lb
  - Returnable: 90-Day
  - Slotted: Unslotted
  - Tube Shape: Square
  - Type: Square tube

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Product Depth (in.): 0.5 in
  - Product Height (in.): 72 in
  - Product Length (in.): 72 in
  - Product Thickness (in.): 0.0625 in
  - Product Width (in.): 0.5 in
"
Hardware / Metal Stock / Angles,Everbilt,803007,2 in. x 3/16 in. x 36 in. Plain Angle,36 in~~2 in,https://www.homedepot.com/p/Everbilt-2-in-x-3-16-in-x-36-in-Plain-Angle-803007/204325586,"About This Product
A metal angle is commonly used for constructing bicycle racks, bed frames, motor mounts, and many other utility functions. Common types of angles include: flat, flat offset hole, punched hole, slotted whole and slotted offset hole. Slotted and punched whole angle is often selected for use in metal racks, storage shelving, garage door track frames and corner bracing. Angles are available in a variety of sizes and materials, and can be cut to length to suit your specific job requirements.
Highlights:
- Versatile uses include bike racks, bed frames, and motor mounts
- Use a metal saw for cutting to suit your project needs
- Features long-lasting durable steel construction
1-piece Steel construction Plain finish 36 in. L
Product Information
Internet # 204325586 Model # 803007 Store SKU # 476475 Store SO SKU # 476475","Details:
  - Connector Coating: None
  - Corrosion Resistant: No
  - Fastener Type: Metal Stock
  - Finish Family: Unfinished
  - Indoor/Outdoor: Indoor/Outdoor
  - Material: Steel
  - Measurement System: Inches,Metric
  - Metal Stock Type: Other Metal Stock
  - Package Quantity: 1
  - Product Weight (lb.): .5 lb
  - Returnable: 90-Day
  - Slotted: Slotted
  - Type: Bar

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Product Depth (in.): 36 in
  - Product Height (in.): 36 in
  - Product Length (in.): 36 in
  - Product Thickness (in.): .188 in
  - Product Width (in.): 2 in
"
Hardware / Metal Stock / Metal Tubes,Everbilt,801277,3/4 in. x 36 in. Plain Steel Square Tube with 1/16 in. Thick,36 in~~0.75 in,https://www.homedepot.com/p/Everbilt-3-4-in-x-36-in-Plain-Steel-Square-Tube-with-1-16-in-Thick-801277/204225717,"About This Product
This Plain Steel Square Tube is typically used for framework, gym equipment and awnings. Tubes can be easily cut to fit individual needs with any metal saw. The all steel construction adds durability to the tube.
Highlights:
- Designed for use with gym equipment and awnings
- Steel construction with a plain finish
- Includes 1 steel square tube per package
1-piece Steel construction Plain finish 3/4 in. x 1/16 in. x 36 in. Note: Product may vary by store
Product Information
Internet # 204225717 Model # 801277 Store SKU # 468635 Store SO SKU # None","Details:
  - Connector Coating: N/A
  - Corrosion Resistant: No
  - Fastener Type: Metal Stock
  - Finish Family: Unfinished
  - Indoor/Outdoor: Indoor/Outdoor
  - Material: Steel
  - Measurement System: Inches
  - Metal Stock Type: Flat/ Bars/Tube/Nonthreaded Rod
  - Package Quantity: 1
  - Product Weight (lb.): 0.33 lb
  - Returnable: 90-Day
  - Slotted: Unslotted
  - Tube Shape: Square
  - Type: Square tube

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Product Depth (in.): 0.75 in
  - Product Height (in.): 36 in
  - Product Length (in.): 36 in
  - Product Thickness (in.): 0.0625 in
  - Product Width (in.): 0.75 in
"
Hardware / Metal Stock / Sheet Metal,Everbilt,801537,12 in. x 24 in. 26-Gauge Galvanized Sheet Metal,Silver Metallic~~12in x 24 in~~0.0329 in,https://www.homedepot.com/p/Everbilt-12-in-x-24-in-26-Gauge-Galvanized-Sheet-Metal-801537/204225706,"About This Product
This 26-Gauge Zinc-Plated Sheet Metal can be altered in shape and cut with proper equipment. Commonly used for gutter repair, ductwork, patching and flashing. Available in various sizes and materials for versatility.
Highlights:
- Ideal for gutter repair, patching and flashing
- Use a metal saw for cutting or shaping to suit your project needs
- Includes one piece of sheet metal
1-piece design Zinc-plated for durability 12 in. x 24 in. 26-gauge
Product Information
Internet # 204225706 Model # 801537 Store SKU # 476048 Store SO SKU # None","Details:
  - Connector Coating: None
  - Corrosion Resistant: No
  - Fastener Type: Metal Stock
  - Finish Family: Silver Metallic
  - Hardware Color Family: Silver
  - Indoor/Outdoor: Indoor/Outdoor
  - Material: Steel
  - Measurement System: Inches
  - Metal Stock Type: Sheet Metal
  - Package Quantity: 1
  - Product Weight (lb.): 1.61 lb
  - Returnable: 90-Day

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Product Depth (in.): 0.0179 in
  - Product Height (in.): 24 in
  - Product Length (in.): 24 in
  - Product Thickness (in.): 0.0329 in
  - Product Width (in.): 12 in
  - Width (in) x Length (in): 12in x 24 in
"
Hardware / Metal Stock / Angles,Everbilt,800897,72 in. x 3/4 in. x 3/4 in. x 1/8 in. Plain Steel Angle,72 in~~0.75 in,https://www.homedepot.com/p/Everbilt-72-in-x-3-4-in-x-3-4-in-x-1-8-in-Plain-Steel-Angle-800897/204225745,"About This Product
This versatile Plain Steel Solid Metal Angle is often used for constructing bicycle racks, bed frames, motor mounts, and several other utilitarian functions. Angles are offered in various sizes and materials and may be can be cut to a custom length to suit your specific project requirements.
Highlights:
- Versatile uses include bike racks, bed frames, and motor mounts
- Features long-lasting durable steel construction
- Use a metal saw for cutting to suit your project needs
Includes 1-piece per package Features sturdy, steel construction Features a plain finish and available in a variety of sizes and materials Dimensions measure 3/4 in. x 1/8 in. x 72 in. Solid Note: Product may vary by store
Product Information
Internet # 204225745 Model # 800897 Store SKU # 365629 Store SO SKU # None","Details:
  - Connector Coating: N/A
  - Corrosion Resistant: No
  - Fastener Type: Metal Stock
  - Finish Family: Unfinished
  - Hardware Color Family: Black
  - Indoor/Outdoor: Indoor/Outdoor
  - Material: Steel
  - Measurement System: Inches
  - Metal Stock Type: Flat/ Bars/Tube/Nonthreaded Rod
  - Package Quantity: 1
  - Product Weight (lb.): 0.44 lb
  - Production Type: Hot Rolled
  - Returnable: 90-Day
  - Slotted: Unslotted
  - Type: Bar

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Product Depth (in.): 0.75 in
  - Product Height (in.): 72 in
  - Product Length (in.): 72 in
  - Product Thickness (in.): 0.125 in
  - Product Width (in.): 0.75 in
"
Hardware / Metal Stock / Angles,Everbilt,800157,1/2 in. x 72 in. Plain Angle,72 in~~0.5 in,https://www.homedepot.com/p/Everbilt-1-2-in-x-72-in-Plain-Angle-800157/204325590,"About This Product
This metal angle is commonly used for constructing bicycle racks, bed frames, motor mounts, and many other utility functions. Common types of angles include: flat, flat offset hole, punched hole, slotted hole and slotted offset hole. Slotted and punched whole angle is often selected for use in metal racks, storage shelving, garage door track frames and corner bracing. Angles are available in a variety of sizes and materials, and can be cut to length to suit your specific job requirements.
Highlights:
- Versatile uses include bike racks, bed frames, and motor mounts
- Use a metal saw for cutting to suit your project needs
- Features long-lasting durable steel construction
1-piece Steel construction Plain finish 1/2 in. x 72 in.
Product Information
Internet # 204325590 Model # 800157 Store SKU # 229112 Store SO SKU # 229112","Details:
  - Connector Coating: N/A
  - Corrosion Resistant: No
  - Fastener Type: Metal Stock
  - Finish Family: Silver Metallic
  - Hardware Color Family: Silver
  - Indoor/Outdoor: Indoor/Outdoor
  - Material: Steel
  - Measurement System: Inches
  - Metal Stock Type: Other Metal Stock
  - Package Quantity: 1
  - Product Weight (lb.): 2.28 lb
  - Returnable: 90-Day
  - Slotted: Slotted

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Product Depth (in.): 0.125 in
  - Product Height (in.): 72 in
  - Product Length (in.): 72 in
  - Product Thickness (in.): 0.125 in
  - Product Width (in.): 0.5 in
"
Hardware / Metal Stock / Metal Tubes,Everbilt,800767,1-1/4 in. x 1/16 in. x 36 in. Plain Square Tube,36 in~~1.25 in,https://www.homedepot.com/p/Everbilt-1-1-4-in-x-1-16-in-x-36-in-Plain-Square-Tube-800767/204331421,"About This Product
Perfect for framework, gym equipment and many more projects where you have the option to use a square shaped hollow round instead of a round tube. Everbilt exclusively offers a variety of sizes to suit the individual needs of your job or project. Best of all, they can easily be cut to size to suit the specific needs of your job or project with any metal saw.
Highlights:
- Durable steel construction
- Suitable for indoor or outdoor use
- Includes one tube
1-piece Steel construction Plain finish 36 in. long
Product Information
Internet # 204331421 Model # 800767 Store SKU # 340587 Store SO SKU # None","Details:
  - Connector Coating: N/A
  - Corrosion Resistant: No
  - Fastener Type: Metal Stock
  - Finish Family: Silver Metallic
  - Hardware Color Family: Silver
  - Indoor/Outdoor: Indoor/Outdoor
  - Material: Steel
  - Measurement System: Inches
  - Metal Stock Type: Flat/ Bars/Tube/Nonthreaded Rod
  - Package Quantity: 1
  - Product Weight (lb.): 3.15 lb
  - Returnable: 90-Day
  - Slotted: Unslotted
  - Tube Shape: Square
  - Type: Square tube

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Product Depth (in.): 1.25 in
  - Product Height (in.): 36 in
  - Product Length (in.): 36 in
  - Product Thickness (in.): 0.0625 in
  - Product Width (in.): 1.25 in
"
Hardware / Metal Stock / Metal Tubes,Everbilt,801267,1/16 in. x 1/2 in. x 36 in. Plain Steel Square Tube,36 in~~0.5 in,https://www.homedepot.com/p/1-16-in-x-1-2-in-x-36-in-Plain-Steel-Square-Tube-801267/204225723,"About This Product
Perfect for framework, gym equipment and awnings, this Plain Steel Square Tube is durably constructed of steel. It is available in a variety of sizes and materials and may be cut with any metal saw to accommodate your custom needs.
Highlights:
- Perfect for framework, gym equipment, awnings and more
- Features long-lasting durable steel construction
- Use a metal saw for cutting to suit your project needs
Includes 1-piece Features sturdy, steel construction Features a plain finish and available in a variety of sizes and materials Dimensions measure 1/2 in. x 1/16 in. x 36 in. Note: Product may vary by store
Product Information
Internet # 204225723 Model # 801267 Store SKU # 468621 Store SO SKU # None","Details:
  - Connector Coating: N/A
  - Corrosion Resistant: No
  - Fastener Type: Metal Stock
  - Finish Family: Unfinished
  - Indoor/Outdoor: Indoor/Outdoor
  - Material: Steel
  - Measurement System: Inches
  - Metal Stock Type: Flat/ Bars/Tube/Nonthreaded Rod
  - Package Quantity: 1
  - Product Weight (lb.): 0.69 lb
  - Returnable: 90-Day
  - Slotted: Unslotted
  - Tube Shape: Square
  - Type: Square tube

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Product Depth (in.): 0.5 in
  - Product Height (in.): 36 in
  - Product Length (in.): 36 in
  - Product Thickness (in.): 0.0625 in
  - Product Width (in.): 0.5 in
"
Hardware / Metal Stock / Metal Tubes,Everbilt,800867,1-1/4 in. x 1/16 in. x 72 in. Plain Square Tube,72 in~~1.25 in,https://www.homedepot.com/p/Everbilt-1-1-4-in-x-1-16-in-x-72-in-Plain-Square-Tube-800867/204331422,"About This Product
Perfect for framework, gym equipment and many more projects where you have the option to use a square shaped hollow round instead of a round tube. Everbilt exclusively offers a variety of sizes to suit the individual needs of your job or project. Best of all, they can easily be cut to size to suit the specific needs of your job or project with any metal saw.
Highlights:
- Durable steel construction
- Suitable for indoor or outdoor use
- Includes one tube
1-piece Steel construction Plain finish 72 in. long
Product Information
Internet # 204331422 Model # 800867 Store SKU # 347320 Store SO SKU # None","Details:
  - Connector Coating: N/A
  - Corrosion Resistant: No
  - Fastener Type: Metal Stock
  - Finish Family: Silver Metallic
  - Hardware Color Family: Silver
  - Indoor/Outdoor: Indoor/Outdoor
  - Material: Steel
  - Measurement System: Inches
  - Metal Stock Type: Flat/ Bars/Tube/Nonthreaded Rod
  - Package Quantity: 1
  - Product Weight (lb.): 3.75 lb
  - Production Type: Hot Rolled
  - Returnable: 90-Day
  - Slotted: Unslotted
  - Tube Shape: Square
  - Type: Rod

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Product Depth (in.): 1.25 in
  - Product Height (in.): 72 in
  - Product Length (in.): 72 in
  - Product Thickness (in.): 0.0625 in
  - Product Width (in.): 1.25 in
"
Hardware / Metal Stock / Angles,Everbilt,801517,2 in. x 36 in. Plain Steel Angle with 1/8 in. Thick,36 in~~2.01 in,https://www.homedepot.com/p/Everbilt-2-in-x-36-in-Plain-Steel-Angle-with-1-8-in-Thick-801517/204225754,"About This Product
This versatile Plain Steel Solid Metal Angle is often used for constructing bicycle racks, bed frames, motor mounts, and several other utilitarian functions. Angles are offered in various sizes and materials and may be can be cut to a custom length to suit your specific project requirements. This solid angle is manufactured from a hot-rolled production process.
Highlights:
- Versatile uses include bike racks, bed frames, and motor mounts
- Features long-lasting durable steel construction
- Use a metal saw for cutting to suit your project needs
Includes 1-piece Features sturdy, steel construction Dimensions measure 2 in. x 1/8 in. x 36 in. Solid
Product Information
Internet # 204225754 Model # 801517 Store SKU # 475815 Store SO SKU # None","Details:
  - Connector Coating: N/A
  - Corrosion Resistant: No
  - Fastener Type: Metal Stock
  - Finish Family: Unfinished
  - Hardware Color Family: Metallic
  - Indoor/Outdoor: Indoor/Outdoor
  - Material: Steel
  - Measurement System: Inches
  - Metal Stock Type: Flat/ Bars/Tube/Nonthreaded Rod
  - Package Quantity: 1
  - Product Weight (lb.): 0.82 lb
  - Production Type: Hot Rolled
  - Returnable: 90-Day
  - Slotted: Unslotted
  - Type: Unslotted flat

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Product Depth (in.): 2.01 in
  - Product Height (in.): 36 in
  - Product Length (in.): 36 in
  - Product Thickness (in.): 2 in
  - Product Width (in.): 2.01 in
"
